-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,0,2,2,1,3,4,3,6,8,3,4,6,7,6,1,4,4,1,7,3,4,2,4,2,2,2,1,2,4,4,1,1,1,3,4,4,4,4,3,5,3,12,4,3,0,6,2,1,4,4,3,7,4,2,4,3,3,0,4,2,3,5,2,5,2,2,8,6,7,2,3,1,5,7,4,3,2,3,5,4,6,3,3,4,4,3,3,2,1,2,2,8,2,3,5,2,3,5,3,7,3,5,3,2,2,4,1,2,3,1,3,3,12,3,3,2,3,3,3,7,1,6,3,4,6,4,6,2,5,2,4,2,4,7,3,4,6,1,6,6,4,9,5,6,2,5,3,6,5,2,5,6,5,6,7,5,4,7,6,7,1,4,8,3,8,3,6,7,6,7,5,6,4,10,9,9,16,11,17,12,8,17,13,8,13,10,19,9,8,7,25,6,67,53,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,1,0,0,1,1,0,1,1,1,2,0,0,1,1,4,5,1,1,4,2,1,7,3,5,5,10,3,3,4,3,5,4,7,6,6,5,5,8,1,11,7,11,5,13,9,7,10,13,5,9,12,11,17,15,15,14,18,26,24,37,37,135,67,40,19,31,16,15,12,16,12,12,9,12,8,6,8,9,7,5,4,10,6,4,4,4,3,3,5,4,5,5,5,3,3,3,3,0,2,1,4,3,1,4,5,4,3,4,0,2,0,5,2,1,3,1,4,1,0,1,2,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,4,2,4,1,1,4,4,3,9,3,5,1,8,4,4,11,9,1,10,10,4,10,8,9,8,12,14,15,9,14,11,19,22,25,28,38,34,55,149,68,38,29,22,22,27,14,15,9,11,13,13,9,11,11,10,5,7,6,5,9,5,4,8,4,9,5,3,7,5,2,2,2,3,2,1,1,3,1,1,2,4,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,0,3,0,4,0,4,0,3,3,3,4,2,6,4,6,7,9,8,4,12,10,15,14,13,27,11,20,17,26,23,42,68,55,162,71,58,46,30,20,23,14,18,15,14,12,6,9,12,7,7,14,4,8,3,5,5,2,3,6,2,0,3,4,2,0,1,1,1,0,1,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,2,1,1,2,5,4,1,4,4,14,9,9,11,10,18,27,29,36,25,25,53,96,254,99,49,36,34,26,24,19,24,5,10,13,7,5,7,4,2,3,1,2,2,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,8,0,10,1,23,0,32,1,65,3,145,7,434,11,127,3,78,2,31,1,20,0,9,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,1,5,34,0,86,55,5,640,2,43,94,1,33,2,1,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,3,88,5,10,802,5,1,88,2,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,1,1,0,1,1,0,1,1,2,0,0,0,0,2,1,2,4,5,4,3,1,3,0,4,2,7,1,5,6,4,8,4,5,5,6,8,8,10,8,8,4,8,8,8,11,12,7,16,16,19,13,15,16,19,21,29,48,41,123,42,30,30,27,25,15,26,25,14,12,13,13,13,6,8,10,11,9,10,8,6,11,5,1,5,6,5,0,8,5,6,2,3,1,2,4,4,2,1,4,5,0,4,2,2,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,5,2,2,4,2,5,2,3,3,4,3,4,5,5,3,9,9,13,3,6,6,10,6,9,13,7,14,11,21,10,23,23,17,21,36,20,45,46,129,66,35,34,24,28,17,27,22,11,10,13,12,12,13,10,19,10,7,7,4,13,3,7,4,5,3,5,3,6,2,2,2,4,1,1,4,1,2,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
